Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR07105994529051770881,CODERED TEXAS,EIN ID 83-4046227,US,,4,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06361809875000885249,"THE IMMIGRATION HUB, LLC",EIN ID 83-1126664,US,,20,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04391722979214491649,BURZICHELLI SIMMONS & BAILEY,EIN ID 92-3555766,US,,20,125200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16311803413841051649,Iowa Farm Bureau Federation,EIN ID 42-0331840,"BE, BG, CY, DE, ES, FR, GR, IE, IT, LU, NL, PL, PT, RO, SK, US",,5,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15767577696764166145,SPALDING GROUP INC,EIN ID 61-1269925,US,,92,107200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15852301664754073601,JOHN BEL EDWARDS CAMPAIGN LLC,EIN ID 47-3960176,US,,158,171500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09518927118952562689,Beachwood Democratic Ward Club,EIN ID 90-0668962,US,,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16997060395036311553,SCHMITT FOR MISSOURI,EIN ID 47-2977896,US,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00211449623758241793,Fuerte Arts Movement,EIN ID 86-2662259,US,,4,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17037592791682646017,FUND FOR A BETTER FUTURE INC.,EIN ID 81-2319758,US,,57,412900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10549534380240404481,JOHN PAUL DUTTON JR,EIN ID 85-3169746,US,,87,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18324490131731382273,PROVERBS MEDIA GROUP LLC,EIN ID 85-0606958,US,,2,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17429405959263879169,475 CONSULTING GROUP LLC,EIN ID 83-4445531,US,,19,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16864204206028881921,VOTERS OF NYC INC,EIN ID 85-4246752,US,,2,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00749701591082205185,SANDY SENN FOR STATE SENATE,EIN ID 82-4448585,US,,10,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03751973890939682817,JESSICA TAYLOR FOR CONGRESS,EIN ID 84-3231707,US,,27,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12991108526490255361,JESSICA TAYLOR FOR SENATE INC,EIN ID 87-1499399,US,,5,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17275439147003150337,GOLD SKY VENTURES LLC,EIN ID 82-0729218,US,,11,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14884872169799548929,AMERICAN HOSPITAL ASSOCIATION PAC,EIN ID 36-2996517,US,,145,195500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11742684026010337281,FGA ACTION INC,EIN ID 47-3125722,US,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10741560512618692609,MELISSA MELENDEZ FOR SENATE 2020,EIN ID 84-3718015,US,,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02995369153541439489,WINNING FOR WOMEN INC,EIN ID 82-1505471,US,,5,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12142208102996901889,Sharief For Florida,EIN ID 88-1374579,US,,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18009362608787816449,Missouri Conservative Alliance,EIN ID 88-0618517,US,,4,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13522503217748901889,REP. STEEL - US HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,11,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02906118564899454977,FRIENDS OF EMILY BREWER,EIN ID 81-4753305,US,,14,83800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07328326534786187265,Lucier for Council,EIN ID 93-3746057,US,,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00347252572647587841,FRIENDS OF JUDGE JOHN KUCHNO,EIN ID 84-1771499,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16515175234907668481,BRINK MEDIA INC,EIN ID 90-0054644,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14713735383959470081,ASHLEY FOR ARKANSAS,EIN ID 84-2057144,US,,3,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03314325931887165441,EHASZ FOR CONGRESS,EIN ID 87-3047533,US,,5,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09741000808173928449,Thomas Massie for Congress,EIN ID 45-4202247,US,,1,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14467028064430718977,MNI TARGETED MEDIA INC.,EIN ID 06-1478215,US,,6,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04891384596664418305,COMMITTEE TO ELECT JESSE MERMELL,EIN ID 84-3112208,US,,2,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09309968885463646209,San Diego Democrats 4 Equality,EIN ID 88-1163888,US,,1,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12109838068358316033,Keep California Golden PAC,EIN ID 47-3677257,US,,2,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17937552129988231169,ERIC SORENSEN FOR ILLINOIS,EIN ID 87-3451880,US,,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00950734922715234305,HUGHES ALASKANS FOR % SHELLEY HUGHES,EIN ID 81-2636022,US,,18,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05244917167413002241,"CULINARY WORKERS UNION, LOCAL 226",EIN ID 88-0028065,US,,7,149100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14520164437744156673,"Social Eyes Marketing, LLC",EIN ID 27-4255307,US,,855,73400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16217937659501215745,CARLOS GIMENEZ FOR CONGRESS,EIN ID 84-4226850,US,,3,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14979447761974329345,VOTE YES FOR FAIRNESS,EIN ID 84-3192895,US,,307,2744500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17609767304063614977,All For Our Country,EIN ID 87-2245711,US,,30,539100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18274638961722785793,SHEREE RALSTON FOR STATE HOUSE INC,EIN ID 92-1188803,US,,12,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15295474547990462465,FEATHERLY FOR ALASKAS FUTURE,EIN ID 88-3026636,US,,11,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05442594583399628801,FIGHT LIKE HELL PAC,EIN ID 93-1712686,US,,2,15900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11442355345461084161,BRITTANI BARRAZA FOR AZ,EIN ID 83-3160942,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14898382968681660417,COMMITTEE TO ELECT GEORGE W LEACH JUDGE,EIN ID 81-5020738,US,,4,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02301814810926383105,FRIENDS OF JAMIE CHENEY,EIN ID 86-1853099,US,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08251917813946515457,MICHIGAN JOBS COALITION,EIN ID 93-2893243,US,,87,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16761360286413225985,"UP TO US, INC.",EIN ID 85-2200320,US,,8,29500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02036102432911523841,STEVEN CHOI FOR ASSEMBLY 2020,EIN ID 83-2667948,US,,1,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13320236612026630145,ArcaMax Publishing Inc,EIN ID 20-1224955,US,,28,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02306367407540666369,Wp Company Llc,EIN ID 90-1012631,"AT, BE, BG, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, NL, PL, PT, RO, SE, US",,45,799700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01846951248561963009,COLORADO PROGRESSIVE NETWORK INDEPENDENT EXPENDITURE COMM,EIN ID 84-3325600,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09060873426679365633,ELLMAN FOR IL SENATE D21,EIN ID 83-1796960,US,,3,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11567347896026136577,COALITION OF MINNESOTA BUSINESSES,EIN ID 41-1685181,US,,133,162700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01075086664159723521,CUSICK FOR ASSEMBLY,EIN ID 27-0015857,US,,2,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16650613626972930049,Friends of Frank Perman,EIN ID 88-1328733,US,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11970944804600152065,Chet Stokes Campaign,EIN ID 88-1733621,US,,4,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09034620181384527873,ACCOUNTABLE FLORIDA INC,EIN ID 92-2244560,US,,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05132147200419168257,Elizabeth for Texas,EIN ID 83-3498307,US,,2,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15526011968484802561,MARICOPA COUNTY DEMOCRATIC PARTY,EIN ID 86-0190621,US,,10,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02111903039408308225,TIM WALZ FOR GOVERNOR,EIN ID 82-0816767,US,,33,505400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17510470752556548097,"HEALTHY IMAGE CONSULTING, LLC",EIN ID 32-0025982,US,,7,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11597263339675189249,MAKE WEST VIRGINIA FIRST INC % REBECCA MCPHAIL,EIN ID 88-3684095,US,,4,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05783097322883776513,STOP THE METRO WAGE TAX,EIN ID 85-2413884,US,,2,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05634478535180550145,TROY DOWNING FOR MONTANA,EIN ID 84-2039921,US,,4,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11223445672747335681,COMMITTEE TO ELECT TOM BRACKEN,EIN ID 83-2508253,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06201932088229232641,ELECT NATHAN BROWN FOR UTAH HOUSE,EIN ID 84-4873126,US,,7,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15798258469225627649,Wayne Williams For Colorado,EIN ID 47-3377821,US,,10,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09189869230361673729,RAISE UP MASSACHUSETTS 2022,EIN ID 83-3471636,US,,12,113700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04413802100413169665,STREICKER FOR CONGRESS INC,EIN ID 84-4170669,US,,2,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05853405868799819777,"PEACH STATE VALUES, INC.",EIN ID 85-1191209,US,,12,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08421362279592755201,AMERICAN LEADERSHIP COMMITTEE,EIN ID 83-1273004,US,,262,239100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07028342619851718657,NEVADA PETROLEUM MARKETERS & CONVENIENCE STORE ASSOC C/O WPMA,EIN ID 88-0295838,US,,4,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11565719244427493377,Friends For Sheryl Delozier,EIN ID 26-1686015,US,,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13997663043207561217,"CASA IN ACTION, INC.",EIN ID 27-2145405,US,,757,160300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05376612272141500417,REELECT MURIEL BOWSER OUR MAYOR 2022,EIN ID 87-3376133,US,,4,28100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11231696992117719041,TODD LITTON FOR TEXAS,EIN ID 93-3748502,US,,7,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14078401487705210881,DANE WHITE FOR ESCONDIDO MAYOR 2022 % RYAN GARDINER,EIN ID 87-2107411,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05202132970952982529,EDUCATION NOW,EIN ID 84-4365153,US,,148,60800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08750969477320933377,WASHINGTON FOR LINCOLN,EIN ID 85-2803447,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13128468315125055489,COMMITTEE TO ELECT CINDY EVANS FOR SC SENATE DISTRICT 39,EIN ID 85-0833761,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07264781600288669697,REP. JACK BERGMAN - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,4,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09813818989380370433,MICHIGAN FREEDOM NETWORK,EIN ID 46-1903394,US,,38,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16456628439751852033,GREG HILL FOR CONGRESS,EIN ID 84-2644224,US,,3,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02726290826836574209,EMILY BUSCH FOR STATE REPRESENTATIVE ℅ EMILY C BUSCH,EIN ID 88-1120489,US,,21,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01440782857168486401,AL MILLS FOR 1ST DISTRICT COUNCIL,EIN ID 84-4307840,US,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00847152131285712897,LEADERS IGNITING TRANSFORMATION ACTION FUND INC,EIN ID 82-3166802,US,,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04746108324309630977,TARA MALEK FOR SENATE,EIN ID 88-1215110,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11510771425707294721,FEDERATION OF STATE VOTER LEAGUES,EIN ID 38-3481677,US,,5,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11612165020766437377,SCOTT HAWKINS FOR STATE REPRESENTATIVE,EIN ID 92-0354500,US,,3,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12834450865678974977,Vernon Parish Republican Party,EIN ID 88-3692625,US,,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12672787815621197825,A Better Delaware,EIN ID 83-4324780,US,,1,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06570783261134422017,TZ 2022,EIN ID 87-4411708,US,,7,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01093404974555070465,BRANDON FOR CONGRESS NY22,EIN ID 88-0837485,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14398483410043535361,"THE EVERGLADES TRUST, INC.",EIN ID 59-3293097,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06300886691620061185,Oregon Trail Democrats,EIN ID 77-0685488,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02346850807200088065,RANDY HENDERSON FOR CONGRESS,EIN ID 84-3888999,US,,12,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04346346993329635329,FRIENDS OF BILLY JONES,EIN ID 47-5381354,US,,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05922708911332261889,"PAGE FOR MISSOURI, INC.",EIN ID 02-0614672,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01423612883589136385,DICKEY FOR JUDGE,EIN ID 83-3123324,US,,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06223547730917064705,SADLER FOR VIRGINIA,EIN ID 92-0860282,US,,4,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00843430490584121345,Organizers in the Land of Enchantment,EIN ID 27-1275724,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00221151783081213953,"FWD.US EDUCATION FUND, INC.",EIN ID 82-0962378,US,,21,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12486705368224759809,FORREST FOR MAYOR,EIN ID 84-2857791,US,,48,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17382466914520924161,Friends for Michael Young NE,EIN ID 88-1311239,US,,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11056812486534627329,SEAN PERRYMAN FOR VIRGINIA,EIN ID 85-2043101,US,,105,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01948282240177799169,JOHANNA GARCIA 2021,EIN ID 84-2606319,US,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11971043210890838017,COMMON SENSE FOR THE COMMON GOOD,EIN ID 85-2859356,US,,24,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00635482948799299585,COMMITTEE TO ELECT JOSEPH GRAVELLESE,EIN ID 84-5113907,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11251284963565240321,Tony J Jurgens,EIN ID 85-3138891,US,,5,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08061918734333247489,DOUG BURGUM FOR NORTH DAKOTA,EIN ID 81-1216991,US,,10,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18116706863855697921,Essential Property Holdings LLC,EIN ID 88-3661811,US,,15,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07695800535017848833,"LOP Solutions, LLC.",EIN ID 26-1970143,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,22,30700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07799849244499640321,Massachusetts Dental Care Providers for Better Dental Benefits,EIN ID 88-3227524,US,,3,60600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04822986177323728897,CFG Action Montana,EIN ID 82-2295568,US,,353,99500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03661529163950456833,Shepard For Senate 2022,EIN ID 88-0642028,US,,7,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10847395103861899265,MCCLELLAN FOR GOVERNOR,EIN ID 85-1453412,US,,6,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06627151923755614209,PALE RIDER PUBLIC AFFAIRS LLC,EIN ID 88-4095212,US,,14,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10034159470319239169,McKelvey For Senate,EIN ID 88-1759801,US,,4,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08213154634588487681,Delco Victory 2021,EIN ID 86-2788387,US,,6,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02310822010181124097,FAITH AND POWER PAC,EIN ID 84-4487591,US,,7,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00591689847341580289,GEORGIA ALLIANCE EDUCATION FUND INC,EIN ID 47-4735442,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08695039794717130753,Craig Snow,EIN ID 84-4504978,US,,7,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17059266364889366529,CANDELORA FOR STATE REP,EIN ID 26-2187376,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16636772424846671873,SHAWN D. TERRY,EIN ID 83-3269246,US,,38,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11078486059741347841,"REFORM AUSTIN, INC.",EIN ID 82-4329726,US,,406,76500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17853734984213331969,"CHARLIE FOR GEORGIA, INC",EIN ID 82-4260841,US,,4,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10481918950617645057,AIDS Healthcare Foundation,EIN ID 95-4112121,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,118,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06584738056555724801,BELLONE FOR SUFFOLK,EIN ID 45-5421866,US,,45,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00903447126627844097,"Sullivan for Illinois, NFP",EIN ID 87-2017544,US,,141,123400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13291100653402193921,TAKE BACK COLORADO,EIN ID 84-2968942,US,,28,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15831130843239153665,COMMITTEE TO ELECT TEDRA COBB,EIN ID 82-1958803,US,,33,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02896289961739288577,CAMPAIGN FUND OF DEAN SCHAMORE,EIN ID 83-1720602,US,,62,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08656393885146152961,CALWORTH GLENFORD LLC,EIN ID 83-0326910,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14342188414701404161,DAVID JAMES FOR MAYOR,EIN ID 86-1224032,US,,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17536331266041839617,DOUGHTY COMMITTEE,EIN ID 87-4531269,US,,10,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15281188937008152577,REP. JOE CUNNINGHAM - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,14,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14140933806353285121,"THE SINGULARIS GROUP, LLC",EIN ID 48-1224929,US,,11,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08890581065769418753,REP. ANTHONY BRINDISI - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,3,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16608498689496842241,United For Better,EIN ID 88-3875755,US,,2,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04260880648832548865,J M MOLINA INVESTMENT COMPANY,EIN ID 83-3442400,US,,12,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12885273935247048705,CHANDER FOR COUNCIL,EIN ID 84-3361990,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07424659387060322305,DORA WILSON FOR SCHOOL BOARD,EIN ID 85-2390432,US,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02756669371039350785,Rich Knows Bethel 2023,EIN ID 92-1144614,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14612907144035434497,CTE PETER J. LUCIDO FOR PROSECUTOR,EIN ID 85-0678326,US,,25,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13957130646561226753,FRIENDS OF JOE RUBAY FOR ASSEMBLY 2020,EIN ID 84-4039899,US,,3,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11438774029930987521,VILLALBA FOR DALLAS,EIN ID 83-3183761,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14144030031097102337,ELI FOR COLORADO,EIN ID 87-2046672,US,,3,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02990021128983937025,COMMITTEE TO ELECT JOANNE M BROWN FOR SENATOR,EIN ID 66-0951364,US,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09820574388821426177,VAL DEMINGS FOR U.S. SENATE,EIN ID 45-2704999,US,,137,1987400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08159248878013513729,JEFFREY H CASON,EIN ID 27-1368840,US,,27,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07358710026791288833,Oswego Creative INC,EIN ID 84-1286348,US,,1,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11083834084298850305,ANN WAGNER FOR CONGRESS,EIN ID 45-1991408,US,,14,101600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14240857423085568001,"Stephanie Hilferty Campaign Committee, LLC",EIN ID 47-2983343,US,,46,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00404287539315212289,BLAKEMORE FOR ELECTION REFORM,EIN ID 85-4265904,US,,2,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04731708226679078913,Steve Wolfson for District Attorney,EIN ID 20-1089312,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06523341327260712961,Simpson for America,EIN ID 87-2001630,US,,2,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
